epoch,Loss,Loss Val,BCE,BCE Val,BCE + Dice,BCE + Dice Val,Precision,Precision Val,Recall,Recall Val
0,0.8919582962989807,0.9524206519126892,0.5761700868606567,0.5338545441627502,1.4681284427642822,1.48627507686615,0.06370708346366882,0.025191882625222206,0.47126954793930054,0.4793741703033447
1,0.8491241931915283,0.921684205532074,0.34807291626930237,0.17424187064170837,1.1971968412399292,1.0959261655807495,0.09993405640125275,0.04600387439131737,0.45072972774505615,0.29105278849601746
2,0.7769125699996948,0.9113274216651917,0.21629109978675842,0.10096171498298645,0.9932036995887756,1.01228928565979,0.1765604168176651,0.06121910735964775,0.4232087731361389,0.17551858723163605
3,0.7383953928947449,0.908096194267273,0.18450669944286346,0.08478754013776779,0.9229018688201904,0.9928833842277527,0.23221908509731293,0.07204955071210861,0.399781197309494,0.13744346797466278
4,0.7513390779495239,0.9029984474182129,0.17849603295326233,0.078237384557724,0.9298349618911743,0.9812358021736145,0.21558494865894318,0.08306839317083359,0.4248853027820587,0.12568768858909607
5,0.7274046540260315,0.8965336680412292,0.17221754789352417,0.0800766795873642,0.8996219635009766,0.9766103625297546,0.24096426367759705,0.08385909348726273,0.41573187708854675,0.14598619937896729
6,0.6999188661575317,0.8895362615585327,0.16515904664993286,0.0802975445985794,0.8650778532028198,0.9698337316513062,0.26874032616615295,0.08788494020700455,0.43720516562461853,0.1609518826007843
7,0.7159197330474854,0.8866652846336365,0.16311916708946228,0.08151858299970627,0.8790388703346252,0.9681837558746338,0.24714501202106476,0.08858003467321396,0.4445982277393341,0.17058224976062775
8,0.6705485582351685,0.8801828026771545,0.1627853661775589,0.086777463555336,0.8333338499069214,0.9669601917266846,0.2977176904678345,0.08830559998750687,0.44907742738723755,0.20259270071983337
9,0.689528226852417,0.871724545955658,0.15638142824172974,0.09044355154037476,0.8459096550941467,0.9621681571006775,0.26844146847724915,0.09162002801895142,0.4756743311882019,0.2331002652645111
10,0.6876162886619568,0.8634471893310547,0.1473543643951416,0.10482251644134521,0.8349705934524536,0.9682696461677551,0.28635698556900024,0.0910695269703865,0.4509079158306122,0.2985297739505768
11,0.6513711214065552,0.8569731712341309,0.1505005657672882,0.1210508942604065,0.8018715977668762,0.9780241847038269,0.3227873742580414,0.09134693443775177,0.46522757411003113,0.3616175055503845
12,0.631072461605072,0.8491750955581665,0.1547861397266388,0.15997347235679626,0.7858588695526123,1.0091484785079956,0.34935063123703003,0.09102950990200043,0.4632367491722107,0.483679860830307
13,0.6315375566482544,0.851816713809967,0.1521821916103363,0.21063807606697083,0.7837199568748474,1.0624547004699707,0.3481746315956116,0.08618604391813278,0.4804111421108246,0.5819060206413269
14,0.6281610131263733,0.8610049486160278,0.14646020531654358,0.24083630740642548,0.7746208310127258,1.1018413305282593,0.3589462637901306,0.07944214344024658,0.4699874520301819,0.6102281212806702
15,0.6464793086051941,0.8483237028121948,0.1400803178548813,0.22535742819309235,0.7865597605705261,1.073681116104126,0.3360176980495453,0.08757798373699188,0.46421539783477783,0.6222447156906128
16,0.6338304877281189,0.8490737080574036,0.1502624750137329,0.22598783671855927,0.7840930223464966,1.075061559677124,0.3622612953186035,0.08722732961177826,0.47003647685050964,0.6168593168258667
17,0.6034945845603943,0.851306140422821,0.1521129310131073,0.2375563681125641,0.7556074261665344,1.088862657546997,0.3839873671531677,0.08541392534971237,0.4770582318305969,0.6319328546524048
18,0.6024525761604309,0.8630852699279785,0.14349357783794403,0.2698978781700134,0.7459465265274048,1.1329830884933472,0.3890587091445923,0.0773613378405571,0.48966488242149353,0.6535855531692505
19,0.6177204251289368,0.8536617159843445,0.1589488685131073,0.2505495250225067,0.7766690850257874,1.1042113304138184,0.3948979675769806,0.0835883766412735,0.46904852986335754,0.646178662776947
20,0.610811173915863,0.85858553647995,0.15136004984378815,0.2696704566478729,0.7621713876724243,1.12825608253479,0.3877967596054077,0.08009664714336395,0.4822472929954529,0.6635533571243286
21,0.5991149544715881,0.8507532477378845,0.14930982887744904,0.2501736283302307,0.7484248280525208,1.1009268760681152,0.41000500321388245,0.08527755737304688,0.47923505306243896,0.6574544906616211
22,0.6023696064949036,0.8420687913894653,0.15707731246948242,0.2287980169057846,0.7594470977783203,1.0708668231964111,0.3976633846759796,0.09143678098917007,0.5037500262260437,0.6390680074691772
23,0.5849511027336121,0.8423851728439331,0.15177252888679504,0.23674407601356506,0.7367233633995056,1.0791292190551758,0.4092163145542145,0.09090197086334229,0.5172445178031921,0.6537107825279236
24,0.6025192141532898,0.8385418057441711,0.1594763994216919,0.23396271467208862,0.7619956731796265,1.0725044012069702,0.3968390226364136,0.09336493164300919,0.5082203149795532,0.6590518951416016
25,0.5911104083061218,0.8473451733589172,0.16961081326007843,0.25723740458488464,0.7607208490371704,1.104582667350769,0.4109745919704437,0.08720459043979645,0.4957904517650604,0.6749717593193054
26,0.5373790860176086,0.8363944292068481,0.16470399498939514,0.23892410099506378,0.7020829916000366,1.0753185749053955,0.4847698211669922,0.09452565014362335,0.513613224029541,0.6720598936080933
27,0.5732139945030212,0.8337077498435974,0.17300532758235931,0.2368389219045639,0.7462193965911865,1.0705465078353882,0.4292615056037903,0.09625418484210968,0.5156280994415283,0.6750212907791138
28,0.585856020450592,0.8376888036727905,0.16893237829208374,0.2398417890071869,0.7547882199287415,1.0775306224822998,0.41867315769195557,0.09377364814281464,0.5028128623962402,0.6671575903892517
29,0.59172523021698,0.8312946557998657,0.16623342037200928,0.2392364889383316,0.7579582333564758,1.0705311298370361,0.40516796708106995,0.09761884063482285,0.51494300365448,0.686432421207428
