epoch,Loss,Loss Val,BCE,BCE Val,BCE + Dice,BCE + Dice Val,Precision,Precision Val,Recall,Recall Val
0,0.9465563893318176,0.9478887915611267,0.7278537750244141,0.8148102164268494,1.6744108200073242,1.762699007987976,0.028232604265213013,0.02732621505856514,0.530430018901825,0.5812743902206421
1,0.9416812658309937,0.9436232447624207,0.7739487886428833,0.8332390189170837,1.7156304121017456,1.7768627405166626,0.030789129436016083,0.02957773208618164,0.5864695310592651,0.6225738525390625
2,0.9391627907752991,0.9417312741279602,0.7567538619041443,0.8082088232040405,1.695916771888733,1.7499403953552246,0.03215932473540306,0.030611243098974228,0.6003474593162537,0.6262561678886414
3,0.9386465549468994,0.9427844882011414,0.7206150889396667,0.8621744513511658,1.6592613458633423,1.8049590587615967,0.032453399151563644,0.03002520278096199,0.5936301350593567,0.6277464032173157
4,0.9362934827804565,0.9419192671775818,0.6919103860855103,0.9102367162704468,1.6282037496566772,1.8521559238433838,0.03380875289440155,0.030481770634651184,0.585344135761261,0.6359038949012756
5,0.9344018697738647,0.9419399499893188,0.686944842338562,0.8570151925086975,1.6213464736938477,1.7989552021026611,0.034808091819286346,0.030518200248479843,0.6044440865516663,0.6164398193359375
6,0.9317013025283813,0.941421627998352,0.6682158708572388,0.8567659854888916,1.5999177694320679,1.7981873750686646,0.036341771483421326,0.03082377277314663,0.6026331782341003,0.6090622544288635
7,0.9315219521522522,0.9399898648262024,0.6403294801712036,0.847658634185791,1.571851134300232,1.7876485586166382,0.036480676382780075,0.03161947429180145,0.592509925365448,0.6084379553794861
8,0.9295599460601807,0.9384608268737793,0.6237978339195251,0.7923621535301208,1.553357720375061,1.730823040008545,0.037595149129629135,0.03250094875693321,0.5920923948287964,0.5981259942054749
9,0.9277895092964172,0.9395782351493835,0.6062909364700317,0.8245161771774292,1.5340807437896729,1.7640942335128784,0.038601115345954895,0.0319087877869606,0.5924606919288635,0.5876354575157166
10,0.9255030155181885,0.9391769766807556,0.6009313464164734,0.7579707503318787,1.5264345407485962,1.6971474885940552,0.03985568508505821,0.03220115229487419,0.6037077307701111,0.5663795471191406
11,0.9257282018661499,0.9365750551223755,0.5633596777915955,0.6679462194442749,1.489087700843811,1.6045212745666504,0.03983178362250328,0.03371584042906761,0.582895040512085,0.5529726147651672
12,0.921400785446167,0.9389147162437439,0.5669168829917908,0.7491827607154846,1.488317608833313,1.6880974769592285,0.042199306190013885,0.03241049870848656,0.6047660708427429,0.5485285520553589
13,0.9190521240234375,0.9393157958984375,0.5565231442451477,0.7411310076713562,1.4755756855010986,1.680446743965149,0.043529707938432693,0.032226402312517166,0.610256016254425,0.536969006061554
14,0.9164779186248779,0.9376469254493713,0.5411533117294312,0.7022433876991272,1.45763099193573,1.639890193939209,0.04500863701105118,0.033187348395586014,0.6122584939002991,0.5326222777366638
15,0.915235161781311,0.9379850625991821,0.512753963470459,0.7175543904304504,1.4279893636703491,1.6555392742156982,0.045750197023153305,0.03303244337439537,0.608674168586731,0.5233941674232483
16,0.9124544262886047,0.9355235695838928,0.5050362944602966,0.6092813611030579,1.4174904823303223,1.5448050498962402,0.04732683673501015,0.034506555646657944,0.6184141039848328,0.5079980492591858
17,0.9090657830238342,0.9366692304611206,0.49438339471817017,0.5989219546318054,1.4034487009048462,1.5355911254882812,0.04923253878951073,0.03391692787408829,0.6308174729347229,0.49400830268859863
18,0.9069671034812927,0.9341343641281128,0.4666135013103485,0.5622571110725403,1.373580813407898,1.496391773223877,0.05043037235736847,0.03533882647752762,0.6349546313285828,0.5014310479164124
19,0.902789831161499,0.924474835395813,0.448212593793869,0.45708730816841125,1.3510026931762695,1.3815621137619019,0.05283375456929207,0.0407535620033741,0.6439630389213562,0.5332575440406799
20,0.8977819681167603,0.9220325350761414,0.4332781434059143,0.4741224944591522,1.3310604095458984,1.3961549997329712,0.05569011718034744,0.0419861264526844,0.6583226323127747,0.5653525590896606
21,0.896432101726532,0.919374942779541,0.41760629415512085,0.49113839864730835,1.3140383958816528,1.4105132818222046,0.05637212470173836,0.043327488005161285,0.671007513999939,0.6005402207374573
22,0.8906174302101135,0.9192090034484863,0.4066683351993561,0.5558159351348877,1.297285795211792,1.4750248193740845,0.05973002687096596,0.04317614436149597,0.6844608783721924,0.6511631011962891
23,0.8868036270141602,0.9092483520507812,0.3954494297504425,0.5158200263977051,1.2822530269622803,1.4250684976577759,0.061939340084791183,0.04865400120615959,0.6955022811889648,0.6999775767326355
24,0.882835328578949,0.9056180715560913,0.3862985372543335,0.5330924987792969,1.2691341638565063,1.4387104511260986,0.0641820952296257,0.05054847151041031,0.7093181610107422,0.7386378049850464
25,0.8779597878456116,0.9121960997581482,0.376284658908844,0.6107698082923889,1.2542442083358765,1.5229657888412476,0.06695791333913803,0.04675454646348953,0.7263126373291016,0.748681366443634
26,0.873172402381897,0.9113749861717224,0.36721134185791016,0.625070333480835,1.2403838634490967,1.5364453792572021,0.06974365562200546,0.047170501202344894,0.7364652752876282,0.7603824734687805
27,0.8692065477371216,0.9047831892967224,0.3596004545688629,0.5786556005477905,1.2288072109222412,1.4834389686584473,0.07210232317447662,0.050886865705251694,0.7443477511405945,0.7696638107299805
28,0.8656368255615234,0.8905359506607056,0.35205602645874023,0.47600284218788147,1.2176927328109741,1.3665387630462646,0.07416964322328568,0.05903575196862221,0.7525452375411987,0.7791720628738403
29,0.8633490800857544,0.8876609802246094,0.3443465232849121,0.46639350056648254,1.2076958417892456,1.35405433177948,0.07544849067926407,0.06066160649061203,0.7612931728363037,0.7864412069320679
